,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,lat,lon
515,2019-07-01,mc042,,14.008109040717738,16.42331349206349,64.45947204968942,17.794914596273294,,1.608725845410628,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
516,2019-08-01,mc018,,19.056159420289855,21.893115942028988,,,,1.8615007012622722,Schöneberg,Hintergrund,52.48581388888889,13.348775
517,2019-08-01,mc171,,23.32228845254792,28.26858345021038,,17.293010752688172,,3.2485974754558202,Mitte,Hintergrund,52.51360555555556,13.418833333333334
518,2019-08-01,mc143,,44.063931743805526,85.47259233286583,,19.631720430107524,,27.128740065451144,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
519,2019-08-01,mc085,,8.41911045943304,9.63208699902248,75.13318670576734,14.737903225806452,,0.8345552297165201,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
520,2019-08-01,mc124,,44.31573802541544,88.25242785498747,,19.487135176651307,,28.733530961791832,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
521,2019-08-01,mc042,,21.202747110574443,25.027400667011662,67.31103181805682,18.629670269229717,,2.5275573572537526,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
522,2019-08-01,mc117,0.3404569892473119,44.000467508181394,75.1803412809724,,18.607293127629738,,20.41310191678355,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
523,2019-08-01,mc077,,11.5800395256917,13.76717030048026,55.53553062178589,15.589878447872838,,1.4249596242934248,Buch,Stadtrand,52.64416666666666,13.483055555555556
524,2019-08-01,mc220,,44.342332865825156,80.46593034128095,,21.466397849462368,,23.630843852267404,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
525,2019-08-01,mc115,,36.50268817204301,59.887585532746826,,,,15.31708211143695,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
526,2019-08-01,mc010,,24.647323515661533,29.03938756428238,65.67233520336606,16.108870967741936,,2.872078073866292,Wedding,Hintergrund,52.543040999999995,13.349326000000001
527,2019-08-01,mc145,,10.019226273959795,11.5788920056101,63.305282842449735,,,1.0106942496493687,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
528,2019-08-01,mc282,,15.565509583917718,20.75479195885928,,,,3.444249649368864,Karlshorst,Hintergrund,52.485296,13.529504000000001
529,2019-08-01,mc032,,13.080156402737044,15.181695992179865,62.334093034128095,14.52284946236559,,1.3822091886608017,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
530,2019-08-01,mc174,0.34249454573788374,38.99906498363722,65.68034128097241,55.21330060776063,20.71370967741936,1.0428938756428239,17.463943431510053,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
531,2019-08-01,mc027,,10.270650048875854,11.34836265884653,71.9617812061711,,,0.6835288367546434,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
532,2019-08-01,mw088,0.3005317905563348,42.70225572697522,74.47755960729313,56.0122136512389,18.78091397849462,,20.773901355773724,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
533,2019-09-01,mc143,,37.665942028985505,84.47832125603865,,16.83472222222222,,30.622222222222216,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
534,2019-09-01,mc077,,13.968900966183574,17.33502415458937,41.09420289855072,14.230555555555558,,2.222403381642512,Buch,Stadtrand,52.64416666666666,13.483055555555556
535,2019-09-01,mc042,,22.00036231884058,28.06503623188406,45.94613526570049,17.262082784365393,,3.985084541062803,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
536,2019-09-01,mc010,,26.407246376811596,34.01443236714975,43.93834541062801,14.136111111111111,,4.967572463768116,Wedding,Hintergrund,52.543040999999995,13.349326000000001
537,2019-09-01,mc220,,43.69335748792272,97.50477053140095,,18.541666666666675,,35.24528985507246,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
538,2019-09-01,mc174,0.34166666666666673,35.71502525252526,70.58863636363637,37.26527777777779,20.621256038647342,0.8728968253968256,22.833712121212123,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
539,2019-09-01,mc027,,10.865530303030301,11.962121212121213,52.7356884057971,,,0.7304292929292929,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
540,2019-09-01,mc018,,20.158756038647336,23.666304347826085,,,,2.3555555555555556,Schöneberg,Hintergrund,52.48581388888889,13.348775
541,2019-09-01,mc115,,32.12070707070707,56.672095959595964,,,,16.087247474747475,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
542,2019-09-01,mc085,,10.572705314009662,11.93949275362319,53.737741545893726,13.090277777777777,,0.907669082125604,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
543,2019-09-01,mc171,,23.75368357487923,31.22632850241546,,15.712500000000002,,4.885567632850241,Mitte,Hintergrund,52.51360555555556,13.418833333333334
544,2019-09-01,mc124,,42.70797101449275,106.56020531400966,,18.152777777777775,,41.826690821256044,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
545,2019-09-01,mc117,0.3406944444444445,37.024000878348716,73.31158322353976,,16.315277777777776,,23.735628019323666,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
546,2019-09-01,mc145,,9.666211023276238,10.888601072840205,47.75748243302592,,,0.7632301273605623,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
547,2019-09-01,mw088,0.2929619565217391,34.99393115942029,71.60115165631471,39.03696946169773,16.362571336709266,,23.97936076604555,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
548,2019-09-01,mc032,,11.91545893719807,14.420471014492755,45.74148550724636,11.674999999999999,,1.6390700483091785,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
549,2019-09-01,mc282,,17.71456960913483,26.364487263943783,,,,5.664350021958717,Karlshorst,Hintergrund,52.485296,13.529504000000001
550,2019-10-01,mc077,,15.129048954785276,22.98301108662259,22.460195017698524,17.14158981115503,,5.162759634007879,Buch,Stadtrand,52.64416666666666,13.483055555555556
551,2019-10-01,mc282,,19.10077457605508,35.90496302435293,,,,11.036444387776788,Karlshorst,Hintergrund,52.485296,13.529504000000001
552,2019-10-01,mc143,,44.39791321348123,124.2096774193548,,19.269598155467722,,52.25308130392282,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
553,2019-10-01,mc085,,11.629149135109865,15.69939223936419,36.42402992052361,14.56854838709677,,2.6794062646096304,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
554,2019-10-01,mc145,,11.126870032725572,14.425432445067788,27.892005610098177,,,2.1455703599812996,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
555,2019-10-01,mw088,0.34729429640018705,41.16617790811339,99.66678885630499,22.244623655913973,17.986559139784944,,38.30449657869013,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
556,2019-10-01,mc220,,43.51537995664925,110.71331654553957,,20.255498533724342,,44.01228802754048,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
557,2019-10-01,mc115,,34.79191104594331,73.58003421309873,,,,25.410679374389048,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
558,2019-10-01,mc027,,12.79552360916316,17.6541608228144,33.77343384759234,,,3.204943899018233,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
559,2019-10-01,mc042,,24.482877512856472,34.51566152407668,28.575794763908366,16.80587557603687,,6.570243104254326,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
560,2019-10-01,mc018,,25.557917888563047,36.95246823069404,,,,7.479349951124144,Schöneberg,Hintergrund,52.48581388888889,13.348775
561,2019-10-01,mc174,0.37878097241701736,37.16325066938672,86.3275851077394,21.775888265544648,21.883186705767343,1.087949976624591,32.1982075311318,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
562,2019-10-01,mc117,0.3934139784946237,38.168377321603124,91.4594330400782,,17.73387096774194,,34.91202346041056,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
563,2019-10-01,mc010,,28.256528417818735,47.56086789554532,27.126728110599082,16.262288786482333,,12.652841781874042,Wedding,Hintergrund,52.543040999999995,13.349326000000001
564,2019-10-01,mc124,,38.22831930808789,112.45587891538104,,19.502921926133713,,48.57474287050023,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
565,2019-10-01,mc032,,13.941210846189808,19.762681159420293,25.024719495091166,15.731182795698924,,3.8107176250584383,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
566,2019-10-01,mc171,,27.33394428152493,41.12365591397848,,16.69758064516129,,9.065158952781674,Mitte,Hintergrund,52.51360555555556,13.418833333333334
567,2019-11-01,mc124,,35.333333333333336,111.38888888888887,,18.659722222222225,,49.84027777777777,Mariendorfer Damm,Verkehr,52.43805555555555,13.3875
568,2019-11-01,mc018,,25.625000000000004,36.27777777777778,,,,6.979166666666668,Schöneberg,Hintergrund,52.48581388888889,13.348775
569,2019-11-01,mc145,,14.826388888888888,17.229166666666668,17.95138888888889,,,1.5625,Frohnau,Stadtrand,52.65326944444444,13.296080555555555
570,2019-11-01,mc027,,12.486111111111112,14.458333333333334,21.833333333333332,,,1.2638888888888888,Marienfelde,Stadtrand,52.398405555555556,13.368102777777779
571,2019-11-01,mc171,,26.95803140096618,37.46316425120773,,17.284722222222225,,6.898550724637681,Mitte,Hintergrund,52.51360555555556,13.418833333333334
572,2019-11-01,mc143,,43.708333333333336,136.58333333333334,,21.465277777777782,,60.83333333333334,Silbersteinstraße,Verkehr,52.467511111111115,13.441650000000001
573,2019-11-01,mc174,0.4166666666666667,35.00694444444445,85.85416666666667,11.090277777777779,21.527777777777775,1.0069444444444444,33.270833333333336,Frankfurter Allee,Verkehr,52.514072222222225,13.469930555555555
574,2019-11-01,mc010,,27.590277777777782,41.986111111111114,15.104166666666666,16.062500000000004,,9.416666666666666,Wedding,Hintergrund,52.543040999999995,13.349326000000001
575,2019-11-01,mc032,,14.611111111111109,19.756944444444446,16.52777777777778,15.604166666666664,,3.423611111111111,Grunewald,Stadtrand,52.47319166666667,13.225144444444444
576,2019-11-01,mc077,,17.97493961352657,26.193236714975843,10.738526570048307,18.006944444444443,,5.323369565217392,Buch,Stadtrand,52.64416666666666,13.483055555555556
577,2019-11-01,mc042,,26.027777777777775,36.11805555555556,14.097222222222221,16.97222222222222,,6.611111111111111,Neukölln,Hintergrund,52.48943888888889,13.430855555555555
578,2019-11-01,mc282,,22.055555555555557,31.881944444444443,,,,6.409722222222221,Karlshorst,Hintergrund,52.485296,13.529504000000001
579,2019-11-01,mc115,,36.09027777777778,80.86111111111111,,,,29.319444444444443,Hardenbergplatz,Verkehr,52.5066,13.332972222222223
580,2019-11-01,mc220,,45.52777777777777,137.02777777777777,,20.48611111111111,,59.88194444444445,Karl-Marx-Straße,Verkehr,52.48166944444445,13.433966666666667
581,2019-11-01,mc085,,12.645833333333334,13.819444444444445,25.194444444444443,14.520833333333334,,0.8680555555555555,Friedrichshagen,Stadtrand,52.44769722222222,13.64705
582,2019-11-01,mc117,0.41180555555555554,38.048611111111114,97.84027777777779,,17.458333333333332,,39.104166666666664,Schildhornstraße,Verkehr,52.46361111111111,13.318249999999999
583,2019-11-01,mw088,0.37986111111111115,40.56944444444444,113.61805555555554,10.437499999999998,18.36111111111111,,47.77777777777778,Messwagen Leipziger Str.,Verkehr,52.510222222222225,13.38811111111111
