,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,nördliche Breite,östliche Länge
162,2017-01-11,mc032,,19.0,18.958333333333332,40.458333333333336,23.041666666666668,,0.16666666666666666,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
163,2017-01-11,mc077,,27.652173913043477,33.78260869565217,,27.208333333333332,,4.0,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
164,2017-01-11,mc018,,31.708333333333332,40.416666666666664,,,,5.666666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
165,2017-01-11,mc220,,51.0,139.0,,42.25,,57.625,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
166,2017-01-11,mc042,,31.125,37.416666666666664,30.25,28.208333333333332,,4.083333333333333,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
167,2017-01-11,mc143,,56.041666666666664,183.125,,29.833333333333332,,83.08333333333333,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
168,2017-01-11,mc145,,26.583333333333332,28.041666666666668,31.333333333333332,,,0.8333333333333334,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
169,2017-01-11,mc174,0.4791666666666667,43.208333333333336,92.70833333333333,,41.375,3.7083333333333335,32.416666666666664,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
170,2017-01-11,mc117,0.48333333333333334,49.041666666666664,121.41666666666667,,34.375,,47.333333333333336,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
171,2017-01-11,mc282,,24.916666666666668,29.166666666666668,,,3.1666666666666665,2.75,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
172,2017-01-11,mc171,,31.666666666666668,35.041666666666664,,27.791666666666668,,2.1666666666666665,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
173,2017-01-11,mc115,,45.958333333333336,105.70833333333333,,,,39.125,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
174,2017-01-11,mc010,,33.35,48.65,27.791666666666668,28.208333333333332,,10.05,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
175,2017-01-11,mc085,,14.75,15.208333333333334,45.166666666666664,21.708333333333332,,0.4166666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
176,2017-01-12,mc124,,48.25,119.95833333333333,,16.5,,47.0,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
177,2017-01-12,mc010,,31.0,40.59090909090909,43.416666666666664,11.416666666666666,,6.2727272727272725,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
178,2017-01-12,mc220,,54.625,147.0,,20.125,,60.5,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
179,2017-01-12,mc115,,37.375,76.0,,,,25.333333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
180,2017-01-12,mc171,,27.708333333333332,30.0,,14.0,,1.4583333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
181,2017-01-12,mc174,0.3333333333333334,47.041666666666664,94.625,,23.958333333333332,2.0,31.125,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
182,2017-01-12,mc032,,7.590909090909091,8.090909090909092,61.17391304347826,11.125,,0.18181818181818182,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
183,2017-01-12,mc143,,51.5,141.91666666666666,,13.125,,59.291666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
184,2017-01-12,mc077,,18.375,32.666666666666664,,12.375,,9.458333333333334,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
185,2017-01-12,mc282,,20.833333333333332,24.625,,,0.875,2.5416666666666665,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
186,2017-01-12,mc085,,11.333333333333334,12.416666666666666,59.875,10.416666666666666,,0.8333333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
187,2017-01-12,mc145,,10.083333333333334,11.125,58.0,,,0.5,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
188,2017-01-12,mc042,,27.916666666666668,32.833333333333336,46.833333333333336,14.083333333333334,,3.25,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
189,2017-01-12,mc117,0.33749999999999997,41.25,89.70833333333333,,15.416666666666666,,31.708333333333332,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
190,2017-01-12,mc018,,22.75,27.5,,,,3.1666666666666665,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
191,2017-01-12,mc027,,10.041666666666666,11.125,63.375,,,0.625,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
192,2017-01-13,mc042,,31.0,38.958333333333336,31.958333333333332,12.791666666666666,,5.25,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
193,2017-01-13,mc282,,22.875,27.583333333333332,,,0.75,3.125,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
194,2017-01-13,mc115,,44.333333333333336,92.375,,,,31.333333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
195,2017-01-13,mc085,,14.625,14.833333333333334,44.958333333333336,9.0,,0.2916666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
196,2017-01-13,mc171,,27.208333333333332,30.666666666666668,,11.791666666666666,,2.1666666666666665,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
197,2017-01-13,mc077,,16.458333333333332,22.458333333333332,,10.5,,3.9166666666666665,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
198,2017-01-13,mc174,0.3708333333333334,45.875,100.0,,18.25,1.7083333333333333,35.5,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
199,2017-01-13,mc145,,16.041666666666668,16.75,41.166666666666664,,,0.5416666666666666,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
200,2017-01-13,mc117,0.38333333333333347,50.68181818181818,113.72727272727273,,14.958333333333334,,41.13636363636363,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
201,2017-01-13,mc143,,43.291666666666664,102.54166666666667,,14.125,,38.75,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
202,2017-01-13,mc032,,11.041666666666666,11.291666666666666,46.875,9.583333333333334,,0.041666666666666664,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
203,2017-01-13,mc018,,26.958333333333332,31.583333333333332,,,,2.9583333333333335,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
204,2017-01-13,mc220,,57.083333333333336,156.83333333333334,,18.041666666666668,,65.41666666666667,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
205,2017-01-13,mc124,,45.0,118.83333333333333,,15.666666666666666,,48.375,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
206,2017-01-13,mc027,,13.208333333333334,13.208333333333334,48.791666666666664,,,0.20833333333333334,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
207,2017-01-13,mc010,,32.68181818181818,44.59090909090909,31.333333333333332,11.291666666666666,,7.863636363636363,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
208,2017-01-14,mc042,,33.75,40.75,30.375,17.625,,4.5,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
209,2017-01-14,mc282,,24.791666666666668,28.625,,,1.0416666666666667,2.4166666666666665,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
210,2017-01-14,mc124,,53.0,135.04166666666666,,19.541666666666668,,53.875,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
211,2017-01-14,mc027,,16.958333333333332,17.708333333333332,45.166666666666664,,,0.6666666666666666,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
212,2017-01-14,mc085,,15.958333333333334,17.416666666666668,43.5,13.458333333333334,,0.8333333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
213,2017-01-14,mc145,,14.166666666666666,15.25,39.416666666666664,,,0.625,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
214,2017-01-14,mc171,,28.666666666666668,33.041666666666664,,15.875,,3.0833333333333335,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
215,2017-01-14,mc010,,30.652173913043477,39.47826086956522,32.541666666666664,14.541666666666666,,5.608695652173913,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
216,2017-01-14,mc115,,44.583333333333336,86.16666666666667,,,,27.208333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
217,2017-01-14,mc174,0.4041666666666666,50.416666666666664,102.91666666666667,,20.916666666666668,1.5833333333333333,34.333333333333336,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
218,2017-01-14,mc032,,13.125,13.208333333333334,43.416666666666664,13.083333333333334,,0.08333333333333333,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
219,2017-01-14,mc018,,29.833333333333332,34.916666666666664,,,,3.25,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
220,2017-01-14,mc220,,58.208333333333336,151.25,,23.208333333333332,,60.875,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
221,2017-01-14,mc117,0.40000000000000013,49.333333333333336,106.375,,18.166666666666668,,37.291666666666664,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
222,2017-01-14,mc077,,13.625,15.625,,14.625,,1.2916666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
223,2017-01-14,mc143,,45.458333333333336,90.79166666666667,,18.5,,29.708333333333332,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
224,2017-01-15,mc077,,5.458333333333333,5.291666666666667,,8.375,,0.041666666666666664,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
225,2017-01-15,mc174,0.28333333333333327,27.75,44.208333333333336,,15.625,1.0,10.75,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
226,2017-01-15,mc145,,5.25,5.625,51.708333333333336,,,0.0,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
227,2017-01-15,mc032,,3.875,3.7083333333333335,54.916666666666664,8.333333333333334,,0.0,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
228,2017-01-15,mc027,,8.916666666666666,9.375,53.833333333333336,,,0.4583333333333333,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
229,2017-01-15,mc010,,19.217391304347824,24.434782608695652,43.333333333333336,10.0,,3.4782608695652173,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
230,2017-01-15,mc171,,18.0,19.875,,10.208333333333334,,1.25,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
231,2017-01-15,mc115,,22.958333333333332,39.958333333333336,,,,11.291666666666666,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
232,2017-01-15,mc085,,10.583333333333334,10.708333333333334,48.625,9.083333333333334,,0.20833333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
233,2017-01-15,mc042,,20.416666666666668,26.75,42.958333333333336,12.125,,4.166666666666667,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
234,2017-01-15,mc282,,16.583333333333332,18.708333333333332,,,1.0833333333333333,1.25,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
235,2017-01-15,mc117,0.3,23.875,44.083333333333336,,12.041666666666666,,13.166666666666666,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
236,2017-01-15,mc124,,35.791666666666664,88.95833333333333,,14.666666666666666,,34.666666666666664,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
237,2017-01-15,mc220,,36.041666666666664,75.79166666666667,,15.958333333333334,,26.0,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
238,2017-01-15,mc143,,23.041666666666668,33.916666666666664,,13.333333333333334,,7.041666666666667,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
239,2017-01-15,mc018,,16.208333333333332,20.083333333333332,,,,2.4166666666666665,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
240,2017-01-16,mc027,,32.40909090909091,37.77272727272727,29.347826086956523,,,3.5,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
241,2017-01-16,mc018,,37.25,49.583333333333336,,,,8.208333333333334,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
242,2017-01-16,mc171,,34.291666666666664,54.166666666666664,,11.458333333333334,,13.0,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
243,2017-01-16,mc010,,35.54545454545455,51.13636363636363,26.833333333333332,11.666666666666666,,10.318181818181818,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
244,2017-01-16,mc282,,29.083333333333332,38.291666666666664,,,0.5833333333333334,6.125,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
245,2017-01-16,mc085,,17.125,20.166666666666668,43.583333333333336,7.958333333333333,,1.9166666666666667,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
246,2017-01-16,mc042,,36.375,51.583333333333336,29.708333333333332,12.958333333333334,,10.0,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
247,2017-01-16,mc117,0.38333333333333347,52.0,113.375,,13.75,,40.083333333333336,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
248,2017-01-16,mc124,,69.25,223.70833333333334,,16.75,,101.125,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
249,2017-01-16,mc220,,51.416666666666664,117.33333333333333,,18.125,,43.208333333333336,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
250,2017-01-16,mc032,,14.75,15.416666666666666,36.875,11.291666666666666,,0.5416666666666666,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
251,2017-01-16,mc077,,11.208333333333334,15.583333333333334,,7.5,,2.7916666666666665,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
252,2017-01-16,mc145,,23.166666666666668,25.833333333333332,29.875,,,1.6666666666666667,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
253,2017-01-16,mc143,,47.166666666666664,91.79166666666667,,16.583333333333332,,29.291666666666668,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
254,2017-01-16,mc174,0.3083333333333333,37.333333333333336,62.666666666666664,,13.791666666666666,1.0416666666666667,16.541666666666668,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
255,2017-01-16,mc115,,45.291666666666664,85.54166666666667,,,,26.375,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
256,2017-01-17,mc220,,66.79166666666667,151.625,,28.5,,55.666666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
257,2017-01-17,mc077,,21.625,32.916666666666664,,13.333333333333334,,7.375,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
258,2017-01-17,mc174,0.42500000000000004,57.333333333333336,115.58333333333333,,24.208333333333332,1.9166666666666667,38.083333333333336,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
259,2017-01-17,mc282,,46.458333333333336,77.79166666666667,,,1.75,20.541666666666668,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
260,2017-01-17,mc143,,77.08333333333333,240.75,,22.541666666666668,,107.29166666666667,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
261,2017-01-17,mc124,,92.95833333333333,409.125,,33.041666666666664,,206.91666666666666,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
262,2017-01-17,mc117,0.7166666666666667,86.58333333333333,287.0833333333333,,24.333333333333332,,131.25,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
263,2017-01-17,mc042,,55.166666666666664,90.04166666666667,12.791666666666666,21.375,,22.708333333333332,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
264,2017-01-17,mc032,,27.958333333333332,33.375,16.666666666666668,17.458333333333332,,3.6666666666666665,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
265,2017-01-17,mc018,,62.708333333333336,127.41666666666667,,,,42.291666666666664,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
266,2017-01-17,mc115,,76.33333333333333,208.625,,,,86.58333333333333,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
267,2017-01-17,mc145,,34.291666666666664,55.583333333333336,13.5,,,14.0,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
268,2017-01-17,mc010,,60.86363636363637,163.5909090909091,8.583333333333334,22.0,,67.22727272727273,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
269,2017-01-17,mc027,,50.0,105.875,7.391304347826087,,,36.666666666666664,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
270,2017-01-17,mc171,,54.5,89.79166666666667,,18.666666666666668,,23.083333333333332,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
271,2017-01-17,mc085,,29.375,34.458333333333336,28.583333333333332,12.25,,3.3333333333333335,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
272,2017-01-18,mc117,0.5708333333333333,69.75,199.54166666666666,,31.708333333333332,,84.875,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
273,2017-01-18,mc124,,64.43478260869566,249.91304347826087,,33.583333333333336,,121.30434782608695,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
274,2017-01-18,mc032,,29.875,35.666666666666664,15.958333333333334,23.541666666666668,,3.625,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
275,2017-01-18,mc171,,49.833333333333336,93.41666666666667,,29.375,,28.458333333333332,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
276,2017-01-18,mc174,0.5708333333333333,62.541666666666664,179.95833333333334,,41.583333333333336,2.7083333333333335,76.70833333333333,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
277,2017-01-18,mc027,,27.608695652173914,43.95652173913044,19.782608695652176,,,10.91304347826087,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
278,2017-01-18,mc282,,45.18181818181818,85.81818181818181,,,3.9583333333333335,26.545454545454547,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
279,2017-01-18,mc145,,39.0,67.41666666666667,7.083333333333333,,,18.541666666666668,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
280,2017-01-18,mc085,,28.375,35.916666666666664,23.666666666666668,21.833333333333332,,4.958333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
281,2017-01-18,mc115,,68.21739130434783,209.7826086956522,,,,92.82608695652173,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
282,2017-01-18,mc010,,51.77272727272727,110.5,4.125,31.875,,38.40909090909091,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
283,2017-01-18,mc018,,49.041666666666664,88.04166666666667,,,,25.5,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
284,2017-01-18,mc042,,50.166666666666664,95.29166666666667,7.958333333333333,30.916666666666668,,29.625,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
285,2017-01-18,mc220,,68.08333333333333,235.0,,39.5,,109.29166666666667,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
286,2017-01-18,mc077,,46.416666666666664,106.95833333333333,,29.875,,39.583333333333336,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
287,2017-01-18,mc143,,76.29166666666667,331.9583333333333,,33.5,,167.41666666666666,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
288,2017-01-19,mc171,,42.291666666666664,53.375,,30.5,,7.291666666666667,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
289,2017-01-19,mc032,,24.75,25.666666666666668,28.541666666666668,26.25,,0.7083333333333334,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
290,2017-01-19,mc010,,47.18181818181818,81.68181818181819,14.166666666666666,30.5,,22.545454545454547,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
291,2017-01-19,mc124,,56.125,190.45833333333334,,42.375,,87.95833333333333,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
292,2017-01-19,mc174,0.4749999999999999,54.041666666666664,121.58333333333333,,43.791666666666664,1.7916666666666667,44.166666666666664,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
293,2017-01-19,mc042,,39.75,52.875,18.416666666666668,30.291666666666668,,8.625,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
294,2017-01-19,mc027,,16.833333333333332,18.583333333333332,36.583333333333336,,,1.2916666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
295,2017-01-19,mc220,,61.333333333333336,193.375,,43.166666666666664,,86.45833333333333,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
296,2017-01-19,mc143,,66.08333333333333,249.29166666666666,,33.0,,119.75,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
297,2017-01-19,mc117,0.5782608695652174,62.666666666666664,174.83333333333334,,34.708333333333336,,73.66666666666667,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
